id,title,genres,language,user_score,runtime_hour,runtime_min,release_date,vote_count,director,top_billed,budget_usd,revenue_usd
5221,Better Off Dead...,"Comedy, Romance",en,6.6,1,37,1985-08-23,482,Savage Steve Holland,"John Cusack, David Ogden Stiers, Kim Darby, Demian Slade, Amanda Wyss",,10297601.0
5226,Sergio,Drama,en,6.6,1,58,2020-01-28,327,Greg Barker,"Wagner Moura, Ana de Armas, Garret Dillahunt, Will Dalton, Bradley Whitford",16000000.0,
5227,The Kindergarten Teacher,Drama,en,6.6,1,36,2018-09-23,340,Sara Colangelo,"Maggie Gyllenhaal, Parker Sevak, Gael García Bernal, Michael Chernus, Rosa Salazar",,
5229,The Poughkeepsie Tapes,"Horror, Mystery, Crime, Thriller",en,6.6,1,21,2007-04-27,618,John Erick Dowdle,"Stacy Chbosky, Ben Messmer, Lou George, Ivar Brogger, Michael Lawson",,
5234,Woman of the Hour,"Crime, Drama, Thriller",en,6.6,1,34,2024-10-03,367,Anna Kendrick,"Anna Kendrick, Daniel Zovatto, Tony Hale, Nicolette Robinson, Autumn Best",,
5250,Greta,"Mystery, Thriller, Horror",en,6.6,1,38,2019-02-28,1320,Neil Jordan,"Chloë Grace Moretz, Isabelle Huppert, Maika Monroe, Colm Feore, Stephen Rea",,
5251,When We First Met,"Comedy, Romance, Fantasy",en,6.6,1,37,2018-02-09,2271,Ari Sandel,"Adam Devine, Alexandra Daddario, Shelley Hennig, Andrew Bachelor, Robbie Amell",10000000.0,
5254,French Fried Vacation,Comedy,fr,6.6,1,45,1978-11-11,889,Patrice Leconte,"Thierry Lhermitte, Christian Clavier, Gérard Jugnot, Josiane Balasko, Michel Blanc",,
5255,The Art of Getting By,"Drama, Romance",en,6.6,1,23,2011-06-17,1281,Gavin Wiesen,"Freddie Highmore, Emma Roberts, Michael Angarano, Elizabeth Reaser, Alicia Silverstone",,1406224.0
5267,City Hunter,"Action, Adventure, Comedy, Romance",cn,6.6,1,39,1993-01-01,394,Wong Jing,"Jackie Chan, Joey Wong, Richard Norton, Kumiko Goto, Chingmy Yau",,
5269,Baghead,Horror,en,6.6,1,35,2023-12-28,338,Alberto Corredor,"Freya Allan, Jeremy Irvine, Ruby Barker, Peter Mullan, Anne Müller",,6278395.0
5273,The Last Word,"Comedy, Drama",en,6.6,1,48,2017-03-03,349,Mark Pellington,"Shirley MacLaine, Amanda Seyfried, Anne Heche, Thomas Sadoski, Philip Baker Hall",,1783421.0
5279,Hunting & Gathering,"Romance, Drama",fr,6.6,1,37,2007-03-21,399,Claude Berri,"Audrey Tautou, Guillaume Canet, Laurent Stocker, Françoise Bertin, Danièle Lebrun",,
5284,Woman of the Hour,"Crime, Drama, Thriller",en,6.6,1,34,2024-10-03,367,Anna Kendrick,"Anna Kendrick, Daniel Zovatto, Tony Hale, Nicolette Robinson, Autumn Best",,
5292,Just Wright,"Romance, Comedy",en,6.6,1,40,2010-05-14,415,Sanaa Hamri,"Queen Latifah, Common, Paula Patton, James Pickens Jr., Phylicia Rashād",,21520719.0
5300,I Don't Feel at Home in This World Anymore,"Thriller, Drama, Crime, Comedy",en,6.6,1,36,2017-01-19,1271,Macon Blair,"Melanie Lynskey, Elijah Wood, David Yow, Jane Levy, Devon Graye",,
5302,The Legacy of the Bones,"Thriller, Crime, Mystery",es,6.6,2,1,2019-12-05,413,Fernando González Molina,"Marta Etura, Leonardo Sbaraglia, Susi Sánchez, Imanol Arias, Elvira Mínguez",,
5303,Godzilla: City on the Edge of Battle,"Animation, Science Fiction",ja,6.6,1,41,2018-05-18,348,Hiroyuki Seshita,"Mamoru Miyano, Yuki Kaji, Tomokazu Sugita, Takahiro Sakurai, Junichi Suwabe",,876000.0
5305,High School Musical,"Comedy, Drama, Family, Music, Romance, TV Movie",en,6.6,1,38,2006-01-20,4550,Kenny Ortega,"Zac Efron, Vanessa Hudgens, Ashley Tisdale, Lucas Grabeel, Corbin Bleu",,
5318,Cold in July,"Drama, Thriller",en,6.6,1,49,2014-05-23,727,Jim Mickle,"Michael C. Hall, Don Johnson, Sam Shepard, Vinessa Shaw, Nick Damici",,427418.0
5322,Cold in July,"Drama, Thriller",en,6.6,1,49,2014-05-23,727,Jim Mickle,"Michael C. Hall, Don Johnson, Sam Shepard, Vinessa Shaw, Nick Damici",,427418.0
5325,Leroy & Stitch,"Animation, Comedy, Family, TV Movie",en,6.6,1,13,2006-06-23,513,Bobs Gannaway,"Daveigh Chase, Chris Sanders, Tia Carrere, Zoe Caldwell, Kevin McDonald",,
5326,The Place Promised in Our Early Days,"Animation, Adventure, Drama, Romance, Science Fiction",ja,6.6,1,30,2004-11-20,505,Makoto Shinkai,"Hidetaka Yoshioka, Masato Hagiwara, Yuuka Nanri, Unsho Ishizuka, Kazuhiko Inoue",,44483.0
5327,The Vast of Night,"Drama, Mystery, Science Fiction, Thriller",en,6.6,1,31,2019-06-01,1021,Andrew Patterson,"Sierra McCormick, Jake Horowitz, Bruce Davis, Gail Cronauer, Cheyenne Barton",,
5331,In the Land of Saints and Sinners,"Action, Thriller",en,6.6,1,46,2023-10-06,362,Robert Lorenz,"Liam Neeson, Kerry Condon, Ciarán Hinds, Jack Gleeson, Colm Meaney",,
5338,It’s the Law,Comedy,it,6.5,1,28,2017-01-19,753,Salvatore Ficarra,"Salvatore Ficarra, Valentino Picone, Vincenzo Amato, Tony Sperandeo, Leo Gullotta",,
5340,The Nutty Professor,"Comedy, Science Fiction, Romance",en,6.5,1,47,1963-06-04,412,Jerry Lewis,"Jerry Lewis, Stella Stevens, Del Moore, Henry Gibson, Kathleen Freeman",,
5341,Brexit: The Uncivil War,"History, TV Movie, Drama",en,6.5,1,33,2019-01-19,305,Toby Haynes,"Benedict Cumberbatch, Rory Kinnear, John Heffernan, Oliver Maltman, Richard Goulding",,
5342,Look Away,"Horror, Thriller, Fantasy",en,6.5,1,43,2018-11-02,833,Assaf Bernstein,"India Eisley, Jason Isaacs, Mira Sorvino, Penelope Mitchell, John C. MacDonald",,1119537.0
5351,Paradise,"Science Fiction, Thriller",de,6.5,1,57,2023-06-24,572,Boris Kunz,"Kostja Ullmann, Corinna Kirchhoff, Marlene Tanczik, Iris Berben, Lisa-Marie Koroll",,
5354,Mistress America,Comedy,en,6.5,1,24,2015-08-14,529,Noah Baumbach,"Greta Gerwig, Lola Kirke, Matthew Shear, Jasmine Cephas Jones, Heather Lind",,2500431.0
5357,The Tearsmith,"Romance, Drama",it,6.5,1,46,2024-04-03,760,Alessandro Genovesi,"Caterina Ferioli, Simone Baldasseroni, Sabrina Paravicini, Alessandro Bedetti, Roberta Rovelli",7000000.0,
5362,Luckiest Girl Alive,"Drama, Thriller, Mystery",en,6.5,1,53,2022-09-30,816,Mike Barker,"Mila Kunis, Chiara Aurelia, Finn Wittrock, Connie Britton, Scoot McNairy",,
5365,Mr. Turner,"History, Drama",en,6.5,2,30,2014-10-31,509,Mike Leigh,"Timothy Spall, Dorothy Atkinson, Marion Bailey, Paul Jesson, Lesley Manville",,22179785.0
5366,Dead Snow 2: Red vs. Dead,"Horror, Action, Comedy",no,6.5,1,40,2014-02-12,618,Tommy Wirkola,"Vegar Hoel, Ørjan Gamst, Jocelyn DeBoer, Martin Starr, Ingrid Haas",,37473.0
5370,The Girl with All the Gifts,"Action, Horror, Science Fiction",en,6.5,1,50,2016-09-23,1950,Colm McCarthy,"Sennia Nanua, Gemma Arterton, Paddy Considine, Glenn Close, Fisayo Akinade",5005600.0,
5372,Something Wild,"Crime, Comedy, Romance",en,6.5,1,54,1986-11-07,323,Jonathan Demme,"Jeff Daniels, Melanie Griffith, Ray Liotta, George 'Red' Schwartz, Margaret Colin",,8362969.0
5376,Lou,"Action, Thriller",en,6.5,1,47,2022-09-23,654,Anna Foerster,"Allison Janney, Jurnee Smollett, Logan Marshall-Green, Ridley Asha Bateman, Matt Craven",,
5384,The Lost Daughter,Drama,en,6.5,2,1,2021-12-15,945,Maggie Gyllenhaal,"Olivia Colman, Jessie Buckley, Dakota Johnson, Ed Harris, Paul Mescal",,14521.0
5388,The Hobbit,"Family, Fantasy, Animation, Adventure, TV Movie",en,6.5,1,17,1977-11-27,309,Jules Bass,"Orson Bean, John Huston, Hans Conried, Richard Boone, Theodore Gottlieb",3000000.0,
5389,The Cellar,"Horror, Mystery",en,6.5,1,34,2022-03-25,450,Brendan Muldowney,"Elisha Cuthbert, Eoin Macken, Dylan Fitzmaurice-Brady, Tara Lee, Michael-David McKernan",,
5390,Hippocrates,"Comedy, Drama",fr,6.5,1,41,2014-09-03,470,Thomas Lilti,"Vincent Lacoste, Reda Kateb, Jacques Gamblin, Marianne Denicourt, Félix Moati",,
5391,Boundin',"Animation, Family, Music, Comedy",en,6.5,0,5,2003-11-04,549,Bud Luckey,Bud Luckey,,
5396,Lost Bullet 2,"Action, Crime, Thriller",fr,6.5,1,38,2022-11-10,359,Guillaume Pierret,"Alban Lenoir, Stéfi Celma, Pascale Arbillot, Sébastien Lalanne, Diego Martín",,
5398,Water Lilies,"Drama, Romance",fr,6.5,1,25,2007-05-17,410,Céline Sciamma,"Pauline Acquart, Louise Blachère, Adèle Haenel, Warren Jacquin, Christel Baras",,
5401,Little Monsters,"Horror, Comedy",en,6.5,1,34,2019-08-29,662,Abe Forsythe,"Lupita Nyong'o, Alexander England, Josh Gad, Diesel La Torraca, Kat Stewart",,
5403,Suicide Club,"Drama, Horror, Thriller",ja,6.5,1,39,2001-10-29,479,Sion Sono,"Ryo Ishibashi, Akaji Maro, Masatoshi Nagase, Sayako Hagiwara, Hideo Sako",250000.0,
5404,Cinderella III: A Twist in Time,"Animation, Romance, Family, Fantasy",en,6.5,1,14,2007-02-06,1239,Frank Nissen,"Jennifer Hale, Christopher Daniel Barnes, Susanne Blakeslee, Tress MacNeille, Russi Taylor",,
5408,I Still See You,"Thriller, Fantasy",en,6.5,1,38,2018-09-27,606,Scott Speer,"Bella Thorne, Richard Harmon, Dermot Mulroney, Amy Price-Francis, Shaun Benson",,
5410,L'allenatore nel pallone,Comedy,it,6.5,1,38,1984-10-26,367,Sergio Martino,"Lino Banfi, Camillo Milli, Andrea Roncato, Gigi Sammarchi, Giuliana Calandra",,
5416,LEGO Star Wars Holiday Special,"Animation, Family, Science Fiction, Adventure, Comedy",en,6.5,0,44,2020-11-17,320,Ken Cunningham,"Helen Sadler, Omar Benson Miller, Jake Green, Kelly Marie Tran, Trevor Devall",,
5417,Jarhead: Law of Return,War,en,6.5,1,43,2019-10-01,3338,Don Michael Paul,"Devon Sawa, Yael Eitan, Nicholas Aaron, Ben Cross, Amaury Nolasco",,
5420,Slayers Return,"Animation, Adventure, Comedy, Fantasy",ja,6.5,1,0,1996-08-03,1896,Hiroshi Watanabe,"Megumi Hayashibara, Maria Kawamura, Akiko Hiramatsu, Akio Otsuka, Chafurin",,
5424,Spenser Confidential,"Comedy, Action, Thriller",en,6.5,1,50,2020-03-06,2272,Peter Berg,"Mark Wahlberg, Winston Duke, Alan Arkin, Iliza Shlesinger, Michael Gaston",,
5425,The Last Man on Earth,"Horror, Science Fiction",en,6.5,1,27,1964-05-06,424,Ubaldo Ragona,"Vincent Price, Franca Bettoia, Emma Danieli, Giacomo Rossi Stuart, Umberto Raho",300000.0,
5426,Through My Window: Across the Sea,"Romance, Drama, Comedy",es,6.5,1,50,2023-06-23,821,Marçal Forés,"Clara Galle, Julio Peña, Guillermo Lasheras, Natalia Azahara, Hugo Arbues",,
5427,Causeway,Drama,en,6.5,1,36,2022-10-28,434,Lila Neugebauer,"Jennifer Lawrence, Brian Tyree Henry, Linda Emond, Jayne Houdyshell, Stephen McKinley Henderson",,
5428,What a Beautiful Day,Comedy,it,6.5,1,32,2011-01-05,1491,Gennaro Nunziante,"Checco Zalone, Nabiha Akkari, Rocco Papaleo, Tullio Solenghi, Anna Rita Del Piano",6000000.0,
5432,Seoul Station,"Animation, Horror, Science Fiction, Action, Thriller",ko,6.5,1,32,2016-08-17,431,Yeon Sang-ho,"Ryu Seung-ryong, Shim Eun-kyung, Lee Joon, Kim Jae-rok, Jang Hyuk-jin",,2021735.0
5433,The Whole Truth,"Drama, Thriller",en,6.5,1,33,2016-03-25,1156,Courtney Hunt,"Keanu Reeves, Renée Zellweger, Gugu Mbatha-Raw, Gabriel Basso, Jim Belushi",,
5435,Return to Nim's Island,"Family, Adventure",en,6.5,1,30,2013-03-15,632,Brendan Maher,"Matthew Lillard, Bindi Irwin, Andrea Moor, Jack Pearson, Toby Wallace",,
5438,The Love Bug,"Comedy, Family, Fantasy",en,6.5,1,47,1968-12-23,582,Robert Stevenson,"Dean Jones, Michele Lee, David Tomlinson, Buddy Hackett, Joe Flynn",,51264022.0
5445,The Curse of Bridge Hollow,"Adventure, Comedy, Horror, Family",en,6.5,1,29,2022-10-14,455,Jeff Wadlow,"Marlon Wayans, Priah Ferguson, Kelly Rowland, John Michael Higgins, Lauren Lapkus",,
5448,The Stepfather,"Horror, Thriller",en,6.5,1,29,1987-01-23,320,Joseph Ruben,"Terry O'Quinn, Jill Schoelen, Shelley Hack, Charles Lanyer, Stephen Shellen",,2488740.0
5452,Spun,"Comedy, Crime, Drama",en,6.5,1,41,2003-02-07,452,Jonas Åkerlund,"Jason Schwartzman, Mickey Rourke, Brittany Murphy, John Leguizamo, Chloe Hunter",2000000.0,
5454,Falling Inn Love,"Romance, Comedy",en,6.5,1,38,2019-08-29,1140,Roger Kumble,"Christina Milian, Adam Demos, Jeffrey Bowyer-Chapman, Anna Jullienne, Claire Chitham",,
5463,Turbo Kid,"Action, Adventure, Comedy, Science Fiction",en,6.5,1,35,2015-08-14,692,François Simard,"Munro Chambers, Laurence Leboeuf, Michael Ironside, Aaron Jeffery, Edwin Wright",,67132.0
5465,Looking for Eric,"Drama, Comedy",en,6.5,1,56,2009-05-27,332,Ken Loach,"Éric Cantona, Steve Evets, Stephanie Bishop, John Henshaw, Gerard Kearns",,11057648.0
5472,City Hunter,"Action, Comedy, Adventure",fr,6.5,1,31,2019-02-06,783,Philippe Lacheau,"Philippe Lacheau, Élodie Fontan, Tarek Boudali, Julien Arruti, Didier Bourdon",,14702744.0
5474,Radius,"Thriller, Drama, Horror",en,6.5,1,33,2017-07-17,647,Caroline Labrèche,"Diego Klattenhoff, Charlotte Sullivan, Brett Donahue, Bradley Sawatzky, Nazariy Demkowicz",,14097.0
5485,The Simpsons in Plusaversary,"Animation, Comedy, Fantasy",en,6.5,0,4,2021-11-12,410,David Silverman,"Dan Castellaneta, Nancy Cartwright, Yeardley Smith, Hank Azaria, Tress MacNeille",,
5486,My Friend Dahmer,"History, Drama, Crime",en,6.5,1,47,2017-11-03,576,Marc Meyers,"Ross Lynch, Alex Wolff, Anne Heche, Dallas Roberts, Liam Koeth",,1361611.0
5489,He's All That,"Comedy, Romance",en,6.5,1,31,2021-08-27,1367,Mark Waters,"Addison Rae, Tanner Buchanan, Madison Pettis, Rachael Leigh Cook, Matthew Lillard",,
5498,Dragon Ball Z: The World's Strongest,"Action, Animation, Science Fiction",ja,6.5,1,0,1990-03-10,485,Daisuke Nishio,"Masako Nozawa, Toshio Furukawa, Mayumi Tanaka, Hiromi Tsuru, Kohei Miyauchi",,18000000.0
5500,Don't Listen,"Drama, Horror, Thriller",es,6.5,1,38,2020-07-24,735,Ángel Gómez Hernández,"Rodolfo Sancho, Ramón Barea, Nerea Barros, Belén Fabra, Ana Fernández",,443458.0
5503,Borgman,"Thriller, Drama",nl,6.5,1,53,2013-05-13,312,Alex van Warmerdam,"Jan Bijvoet, Hadewych Minis, Jeroen Perceval, Alex van Warmerdam, Tom Dewispelaere",,
5508,Obvious Child,"Comedy, Romance",en,6.5,1,25,2014-06-06,422,Gillian Robespierre,"Jenny Slate, Jake Lacy, Gaby Hoffmann, Paul Briganti, Stephen Singer",,3123963.0
5510,The Double,"Thriller, Drama",en,6.5,1,33,2014-04-03,974,Richard Ayoade,"Jesse Eisenberg, Mia Wasikowska, Wallace Shawn, Yasmin Paige, Noah Taylor",,200000.0
5515,Sand Castle,"War, Action, Drama",en,6.5,1,53,2017-04-21,787,Fernando Coimbra,"Nicholas Hoult, Logan Marshall-Green, Henry Cavill, Gonzalo Menendez, Beau Knapp",,
5518,Frequencies,"Romance, Science Fiction, Mystery",en,6.5,1,45,2013-07-24,393,Darren Paul Fisher,"Daniel Fraser, Eleanor Wyld, Owen Pugh, David Broughton-Davies, Emma Powell",,
5519,Puss in Boots: The Three Diablos,"Adventure, Animation, Comedy, Family",en,6.5,0,13,2012-02-07,473,Raman Hui,"Antonio Banderas, Gilles Marini, Charlotte Newhouse, Chris Miller, Walt Dohrn",,
5520,High School Musical 2,"Comedy, Drama, Family, Music, Romance, TV Movie",en,6.5,1,48,2007-08-17,3695,Kenny Ortega,"Zac Efron, Vanessa Hudgens, Ashley Tisdale, Lucas Grabeel, Corbin Bleu",7000000.0,
5521,Asterix vs. Caesar,"Comedy, Animation, Family, Adventure",fr,6.5,1,19,1985-03-06,575,Gaëtan Brizzi,"Roger Carel, Pierre Tornade, Pierre Mondy, Serge Sauvion, Henri Labussière",,
5522,Let's Dance,"Music, Comedy, Drama",fr,6.5,1,49,2019-03-27,320,Ladislas Chollat,"Rayane Bensetti, Alexia Giordano, Guillaume de Tonquédec, Mehdi Kerkouche, Brahim Zaibat",,
5523,Bride of Re-Animator,"Horror, Comedy, Science Fiction",en,6.5,1,36,1990-09-01,436,Brian Yuzna,"Jeffrey Combs, Bruce Abbott, Claude Earl Jones, Fabiana Udenio, David Gale",2000000.0,
5525,The Jane Austen Book Club,"Comedy, Romance",en,6.5,1,46,2007-09-09,370,Robin Swicord,"Kathy Baker, Maria Bello, Emily Blunt, Amy Brenneman, Hugh Dancy",,7163566.0
5528,Doodlebug,Mystery,en,6.5,0,3,1997-01-01,448,Christopher Nolan,Jeremy Theobald,,
5531,Return,Short,en,6.5,0,6,1972-07-15,311,David Greig,,2000.0,
5533,Bambi II,"Animation, Drama, Family",en,6.5,1,12,2006-01-26,982,Brian Pimental,"Alexander Gould, Patrick Stewart, Brendon Baerg, Nicky Jones, Andrea Bowen",,
5535,7 Days in Hell,"TV Movie, Comedy",en,6.5,0,43,2015-07-08,376,Jake Szymanski,"Andy Samberg, Kit Harington, Jon Hamm, Michael Sheen, Karen Gillan",,
5536,Night Train to Lisbon,"Mystery, Romance, Thriller",en,6.5,1,51,2013-03-07,395,Bille August,"Jeremy Irons, Mélanie Laurent, Jack Huston, Martina Gedeck, Tom Courtenay",7700000.0,
5542,The Last Days of American Crime,"Action, Crime, Thriller",en,6.5,2,29,2020-06-05,815,Olivier Megaton,"Edgar Ramírez, Michael Pitt, Anna Brewster, Sharlto Copley, Tamer Burjaq",,
5546,The Gendarme Gets Married,Comedy,fr,6.5,1,30,1968-10-30,552,Jean Girault,"Louis de Funès, Jean Lefebvre, Geneviève Grad, Christian Marin, Yves Vincent",,
5548,The Blackout,"Thriller, Science Fiction, Action",ru,6.5,2,7,2019-11-21,467,Egor Baranov,"Lukerya Ilyashenko, Pyotr Fyodorov, Svetlana Ivanova, Aleksey Chadov, Kseniya Kutepova",,2746207.0
5551,Romantics Anonymous,"Drama, Comedy, Romance",fr,6.5,1,20,2010-12-22,527,Jean-Pierre Améris,"Benoît Poelvoorde, Isabelle Carré, Lorella Cravotta, Lise Lamétrie, Swann Arlaud",,
5552,The Rebound,"Romance, Comedy",en,6.5,1,35,2009-09-16,886,Bart Freundlich,"Catherine Zeta-Jones, Justin Bartha, Art Garfunkel, Joanna Gleason, Lynn Whitfield",,21791288.0
5554,Queenpins,"Comedy, Crime",en,6.5,1,50,2021-08-26,425,Aron Gaudet,"Kristen Bell, Kirby Howell-Baptiste, Vince Vaughn, Paul Walter Hauser, Joel McHale",7000000.0,
5555,The Eyes of Tammy Faye,"Drama, History",en,6.5,2,6,2021-09-17,591,Michael Showalter,"Jessica Chastain, Andrew Garfield, Cherry Jones, Vincent D'Onofrio, Mark Wystrach",,2404127.0
5558,Dobermann,"Action, Crime",fr,6.5,1,43,1997-06-18,500,Jan Kounen,"Vincent Cassel, Tchéky Karyo, Monica Bellucci, Antoine Basler, Affif Ben Badra",,
5559,Don't Move,"Thriller, Horror",en,6.5,1,32,2024-10-24,415,Brian Netto,"Kelsey Asbille, Finn Wittrock, Daniel Francis, Moray Treadwell, Dylan Beam",,
5560,Holiday in the Wild,"Romance, Comedy",en,6.5,1,25,2019-11-06,523,Ernie Barbarash,"Rob Lowe, Kristin Davis, Fezile Mpela, John Owen Lowe, Colin Moss",,
5561,Holiday in the Wild,"Romance, Comedy",en,6.5,1,25,2019-11-06,523,Ernie Barbarash,"Rob Lowe, Kristin Davis, Fezile Mpela, John Owen Lowe, Colin Moss",,
5562,Cobweb,Horror,en,6.5,1,28,2023-07-19,848,Samuel Bodin,"Lizzy Caplan, Antony Starr, Cleopatra Coleman, Woody Norman, Luke Busey",,5569593.0
5565,Rolling to You,"Comedy, Romance",fr,6.5,1,47,2018-03-14,750,Franck Dubosc,"Franck Dubosc, Alexandra Lamy, Elsa Zylberstein, Gérard Darmon, Caroline Anglade",7000000.0,
5570,Death to 2020,Comedy,en,6.5,1,11,2020-12-27,723,Alice Mathias,"Samuel L. Jackson, Hugh Grant, Lisa Kudrow, Kumail Nanjiani, Tracey Ullman",,
5571,The Translators,"Mystery, Thriller",fr,6.5,1,45,2019-12-20,484,Régis Roinsard,"Olga Kurylenko, Lambert Wilson, Manolis Mavromatakis, Sidse Babett Knudsen, Alex Lawther",,
5572,Mac & Devin Go to High School,Comedy,en,6.5,1,15,2012-07-03,415,Dylan C. Brown,"Snoop Dogg, Wiz Khalifa, Mike Epps, Teairra Mari, Andy Milonakis",,
5580,A Man in a Hurry,"Comedy, Drama",fr,6.5,1,40,2018-11-07,307,Hervé Mimran,"Leïla Bekhti, Fabrice Luchini, Igor Gotesman, Alexia Séféroglou, Fatima Adoum",,
5583,Revenge,"Thriller, Romance, Drama",en,6.5,2,3,1990-02-16,436,Tony Scott,"Kevin Costner, Anthony Quinn, Madeleine Stowe, Miguel Ferrer, Tomas Milian",,15645616.0
5586,All of Me,"Comedy, Fantasy, Romance",en,6.5,1,33,1984-09-21,332,Carl Reiner,"Steve Martin, Lily Tomlin, Victoria Tennant, Madolyn Smith Osborne, Richard Libertini",,36403064.0
5590,Ricky Stanicky,Comedy,en,6.5,1,53,2024-02-21,573,Peter Farrelly,"Zac Efron, John Cena, Jermaine Fowler, Andrew Santino, Lex Scott Davis",,
5592,Hell House LLC,"Horror, Mystery, Thriller",en,6.5,1,33,2015-10-16,450,Stephen Cognetti,"Danny Bellini, Ryan Jennifer Jones, Gore Abrams, Jared Hacker, Adam Schneider",,
5598,Love at First Fight,"Comedy, Romance",fr,6.5,1,38,2014-08-20,432,Thomas Cailley,"Adèle Haenel, Kévin Azaïs, Antoine Laurent, Brigitte Roüan, William Lebghil",,23598.0
5600,Four Flies on Grey Velvet,"Thriller, Mystery, Horror",it,6.5,1,44,1971-12-17,370,Dario Argento,"Michael Brandon, Mimsy Farmer, Jean-Pierre Marielle, Aldo Bufi Landi, Calisto Calisti",,
5604,Honest Thief,"Thriller, Action, Crime",en,6.5,1,39,2020-09-03,1720,Mark Williams,"Liam Neeson, Kate Walsh, Jai Courtney, Jeffrey Donovan, Anthony Ramos",,31220247.0
5611,Da 5 Bloods,"War, Drama",en,6.5,2,35,2020-06-12,1061,Spike Lee,"Delroy Lindo, Jonathan Majors, Clarke Peters, Norm Lewis, Isiah Whitlock Jr.",45000000.0,
5612,Mortal,"Action, Fantasy, Thriller",en,6.5,1,44,2020-02-28,466,André Øvredal,"Nat Wolff, Iben Akerlie, Per Frisch, Priyanka Bose, Arthur Hakalahti",,106270.0
5613,Confessions of a Brazilian Call Girl,Drama,pt,6.5,1,49,2011-02-25,478,Marcus Baldini,"Deborah Secco, Cássio Gabus Mendes, Drica Moraes, Fabiula Nascimento, Cristina Lago",,
5614,The Grifters,"Crime, Drama",en,6.5,1,50,1990-08-08,383,Stephen Frears,"Anjelica Huston, John Cusack, Annette Bening, Jan Munroe, Robert Weems",,13446769.0
5615,Subway,"Action, Thriller",fr,6.5,1,42,1985-04-10,439,Luc Besson,"Isabelle Adjani, Christopher Lambert, Richard Bohringer, Michel Galabru, Jean-Hugues Anglade",2000000.0,
5617,Before I Wake,"Drama, Fantasy, Horror, Thriller",en,6.5,1,37,2016-04-07,1830,Mike Flanagan,"Kate Bosworth, Jacob Tremblay, Thomas Jane, Annabeth Gish, Lance E. Nichols",,3295624.0
5618,Godzilla: The Planet Eater,"Animation, Science Fiction, Action, Adventure",ja,6.5,1,31,2018-11-09,342,Hiroyuki Seshita,"Mamoru Miyano, Takahiro Sakurai, Kana Hanazawa, Tomokazu Sugita, Yuki Kaji",,1500000.0
5619,The Invisible Guardian,"Thriller, Crime, Mystery",es,6.5,2,9,2017-03-03,668,Fernando González Molina,"Marta Etura, Elvira Mínguez, Francesc Orella, Colin McFarlane, Susi Sánchez",5000000.0,
5620,Experimenter,"Drama, History",en,6.5,1,37,2015-10-16,452,Michael Almereyda,"Peter Sarsgaard, Winona Ryder, Jim Gaffigan, Edoardo Ballerini, John Palladino",,224145.0
5626,Some Like It Rare,"Comedy, Horror",fr,6.5,1,28,2021-09-10,398,Fabrice Eboué,"Fabrice Eboué, Marina Foïs, Virginie Hocq, Jean-François Cayrey, Lisa Do Couto Texeira",,
5628,New Order,"Drama, Thriller",es,6.5,1,28,2020-10-22,329,Michel Franco,"Naian González Norvind, Fernando Cuautle, Diego Boneta, Dario Yazbek Bernal, Mónica del Carmen",,1825491.0
5633,EO,"Drama, Adventure",pl,6.5,1,28,2022-09-30,322,Jerzy Skolimowski,"Sandra Drzymalska, Isabelle Huppert, Lorenzo Zurzolo, Mateusz Kościukiewicz, Tomasz Organek",,1068353.0
5634,When Mom Is Away,"Comedy, Family",it,6.5,1,35,2019-02-07,474,Alessandro Genovesi,"Fabio De Luigi, Valentina Lodovini, Angelica Elli, Bianca Usai, Matteo Castellucci",,7478544.0
5635,The Taking of Deborah Logan,"Horror, Mystery, Thriller",en,6.5,1,30,2014-10-21,1214,Adam Robitel,"Jill Larson, Anne Ramsay, Michelle Ang, Brett Gentile, Jeremy DeCarlos",,
5637,The United States of Leland,"Crime, Drama",en,6.5,1,48,2003-05-15,310,Matthew Ryan Hoge,"Don Cheadle, Ryan Gosling, Chris Klein, Kevin Spacey, Jena Malone",,343847.0
5640,Tag,"Action, Fantasy, Horror",ja,6.5,1,25,2015-05-11,342,Sion Sono,"Reina Triendl, Mariko Shinoda, Erina Mano, Yuki Sakurai, Aki Hiraoka",1250000.0,
5645,A Royal Night Out,"Comedy, Drama, Romance",en,6.5,1,37,2015-05-14,307,Julian Jarrold,"Sarah Gadon, Bel Powley, Emily Watson, Rupert Everett, Mark Hadfield",,4779170.0
5646,"Angus, Thongs and Perfect Snogging","Comedy, Drama, Family, Romance",en,6.5,1,41,2008-07-25,789,Gurinder Chadha,"Georgia Groome, Eleanor Tomlinson, Aaron Taylor-Johnson, Tommy Bastow, Alan Davies",,14924998.0
5647,Mulan II,"Animation, Comedy, Family, Action",en,6.5,1,19,2004-11-03,2339,Lynne Southerland,"Ming-Na Wen, BD Wong, Mark Moseley, Lucy Liu, Sandra Oh",,
5650,Lift,"Action, Comedy, Crime",en,6.5,1,47,2024-01-10,1193,F. Gary Gray,"Kevin Hart, Gugu Mbatha-Raw, Sam Worthington, Vincent D'Onofrio, Úrsula Corberó",,
5653,Dragon Ball Z: The Tree of Might,"Action, Animation, Science Fiction",ja,6.5,1,1,1990-06-07,556,Daisuke Nishio,"Masako Nozawa, Toshio Furukawa, Mayumi Tanaka, Hirotaka Suzuoki, Naoko Watanabe",,15000000.0
