id,title,genres,language,user_score,runtime_hour,runtime_min,release_date,vote_count,director,top_billed,budget_usd,revenue_usd
2228,In the House,"Comedy, Drama, Mystery, Thriller",fr,7.3,1,45,2012-09-26,822,François Ozon,"Fabrice Luchini, Kristin Scott Thomas, Ernst Umhauer, Emmanuelle Seigner, Bastien Ughetto",,11879046.0
2241,Naruto Shippuden the Movie: Bonds,"Fantasy, Animation, Action",ja,7.3,1,30,2008-08-02,472,Hajime Kamegaki,"Junko Takeuchi, Noriaki Sugiyama, Chie Nakamura, Unsho Ishizuka, Motoko Kumai",,10600000.0
2260,Tyrannosaur,"Drama, Romance",en,7.2,1,33,2011-10-07,444,Paddy Considine,"Peter Mullan, Olivia Colman, Eddie Marsan, Ned Dennehy, Samuel Bottomley",,676111.0
2267,Of Mice and Men,Drama,en,7.2,1,50,1992-09-16,632,Gary Sinise,"John Malkovich, Gary Sinise, Ray Walston, Casey Siemaszko, Sherilyn Fenn",,5500000.0
2273,The Old Oak,Drama,en,7.2,1,53,2023-09-29,311,Ken Loach,"Dave Turner, Ebla Mari, Claire Rodgerson, Trevor Fox, Chris McGlade",,7702015.0
2293,Betty Blue,"Drama, Romance",fr,7.2,2,0,1986-04-09,404,Jean-Jacques Beineix,"Jean-Hugues Anglade, Béatrice Dalle, Gérard Darmon, Consuelo De Haviland, Clémentine Célarié",,2003822.0
2300,Love Me If You Dare,"Drama, Comedy, Romance",fr,7.2,1,33,2003-09-17,1776,Yann Samuell,"Guillaume Canet, Marion Cotillard, Thibault Verhaeghe, Joséphine Lebas-Joly, Emmanuelle Grönvold",,8561072.0
2305,Happening,Drama,fr,7.2,1,40,2021-11-04,418,Audrey Diwan,"Anamaria Vartolomei, Kacey Mottet Klein, Luàna Bajrami, Louise Orry-Diquéro, Pio Marmaï",,171765.0
2310,The Miracle Season,Drama,en,7.2,1,40,2018-04-13,302,Sean McNamara,"Erin Moriarty, Danika Yarosh, Helen Hunt, William Hurt, Nesta Cooper",,10230620.0
2314,Babette's Feast,Drama,da,7.2,1,44,1987-08-11,392,Gabriel Axel,"Stéphane Audran, Bodil Kjer, Birgitte Federspiel, Jarl Kulle, Jean-Philippe Lafont",,4398938.0
2317,Headhunters,"Thriller, Crime, Action",no,7.2,1,40,2011-08-26,1228,Morten Tyldum,"Aksel Hennie, Synnøve Macody Lund, Nikolaj Coster-Waldau, Julie R. Ølgaard, Kyrre Haugen Sydness",,18962444.0
2325,Malicious,Comedy,it,7.2,1,33,1973-03-29,306,Salvatore Samperi,"Laura Antonelli, Turi Ferro, Alessandro Momo, Tina Aumont, Lilla Brignone",,109133.0
2332,Donkey Skin,"Fantasy, Music, Romance, Comedy",fr,7.2,1,30,1970-12-20,493,Jacques Demy,"Catherine Deneuve, Jacques Perrin, Jean Marais, Delphine Seyrig, Fernand Ledoux",,13200000.0
2334,Short Cuts,"Drama, Comedy",en,7.2,3,8,1993-09-05,582,Robert Altman,"Andie MacDowell, Bruce Davison, Jack Lemmon, Zane Cassidy, Julianne Moore",,6110979.0
2341,White Christmas,"Comedy, Music, Romance",en,7.2,2,0,1954-10-14,495,Michael Curtiz,"Bing Crosby, Danny Kaye, Rosemary Clooney, Vera-Ellen, Dean Jagger",,1109388.0
2343,Happiest Season,"Romance, Comedy",en,7.2,1,42,2020-11-26,1169,Clea DuVall,"Kristen Stewart, Mackenzie Davis, Mary Steenburgen, Victor Garber, Alison Brie",,1401954.0
2348,One Piece Film: GOLD,"Action, Animation, Adventure, Comedy",ja,7.2,2,0,2016-07-23,480,Hiroaki Miyamoto,"Kazuya Nakai, Mayumi Tanaka, Akemi Okamura, Kappei Yamaguchi, Hiroaki Hirata",,66207073.0
2353,The Man from the Future,"Comedy, Fantasy, Science Fiction, Romance",pt,7.2,1,46,2011-09-02,351,Cláudio Torres,"Wagner Moura, Alinne Moraes, Maria Luísa Mendonça, Fernando Ceylão, Gabriel Braga Nunes",,5799606.0
2360,Wadjda,Drama,ar,7.2,1,38,2012-08-31,477,Haifaa al-Mansour,"Reem Abdullah, Waad Mohammed, Abdullrahman Algohani, Ahd Kamel, Sultan Al Assaf",,6499169.0
2361,Naruto the Movie: Ninja Clash in the Land of Snow,"Comedy, Action, Animation, Adventure",ja,7.2,1,22,2004-08-21,540,Tensai Okamura,"Junko Takeuchi, Chie Nakamura, Noriaki Sugiyama, Kazuhiko Inoue, Hidehiko Ishizuka",,17400000.0
2366,Dog Pound,Drama,en,7.2,1,31,2010-04-24,367,Kim Chapiron,"Adam Butcher, Shane Kippel, Mateo Morales, Taylor Poulin, Slim Twig",,430041.0
2376,Escape from Pretoria,"Drama, History, Thriller",en,7.2,1,42,2020-03-06,1301,Francis Annan,"Daniel Radcliffe, Daniel Webber, Ian Hart, Mark Leonard Winter, Nathan Page",,2431995.0
2377,Labyrinth of Lies,"Drama, History",de,7.2,2,2,2014-11-06,563,Giulio Ricciarelli,"Alexander Fehling, André Szymanski, Friederike Becht, Johann von Bülow, Hansi Jochmann",,4574756.0
2384,Dragon Ball Z: Broly – The Legendary Super Saiyan,"Animation, Science Fiction, Action",ja,7.2,1,10,1993-03-06,903,Shigeyasu Yamauchi,"Bin Shimada, Masako Nozawa, Ryo Horikawa, Iemasa Kayumi, Takeshi Kusao",,21658982.0
2385,3:10 to Yuma,"Western, Drama, Thriller",en,7.2,1,32,1957-08-07,350,Delmer Daves,"Glenn Ford, Van Heflin, Felicia Farr, Leora Dana, Henry Jones",,1850000.0
2398,A Shot in the Dark,"Comedy, Mystery, Crime",en,7.2,1,42,1964-06-23,535,Blake Edwards,"Peter Sellers, Elke Sommer, George Sanders, Herbert Lom, Graham Stark",,12368234.0
2402,Barbie in A Mermaid Tale,"Animation, Family, Fantasy",en,7.2,1,15,2010-01-25,757,Adam Wood,"Kelly Sheridan, Kathleen Barr, Tabitha St. Germain, Peter Mel, Nakia Burrise",,16441438.0
2420,Django,"Action, Western",it,7.2,1,33,1966-04-06,888,Sergio Corbucci,"Franco Nero, José Bódalo, Loredana Nusciak, Ángel Álvarez, Eduardo Fajardo",,17277.0
2421,The Roundup: No Way Out,"Action, Crime, Comedy, Thriller",ko,7.2,1,45,2023-05-31,425,Lee Sang-yong,"Ma Dong-seok, Lee Jun-hyuk, Munetaka Aoki, Lee Beom-soo, Kim Min-jae",,83410298.0
2423,The Cutting Edge,"Romance, Comedy, Drama",en,7.2,1,41,1992-03-27,337,Paul Michael Glaser,"D.B. Sweeney, Moira Kelly, Roy Dotrice, Terry O'Quinn, Dwier Brown",,25105517.0
2429,Queen Margot,"Drama, History, Romance",fr,7.2,2,18,1994-05-13,363,Patrice Chéreau,"Isabelle Adjani, Daniel Auteuil, Jean-Hugues Anglade, Vincent Perez, Virna Lisi",,1318578.0
2432,Good Time,"Crime, Thriller",en,7.2,1,42,2017-08-11,2795,Benny Safdie,"Robert Pattinson, Benny Safdie, Buddy Duress, Taliah Webster, Jennifer Jason Leigh",,3283369.0
2433,After the Storm,Drama,ja,7.2,1,57,2016-05-21,325,Hirokazu Kore-eda,"Hiroshi Abe, Kirin Kiki, Yoko Maki, Taiyo Yoshizawa, Satomi Kobayashi",,272132.0
2440,One Piece Film Red,"Animation, Adventure, Action, Fantasy, Music",ja,7.2,1,55,2022-08-06,997,Goro Taniguchi,"Mayumi Tanaka, Kazuya Nakai, Shuichi Ikeda, Kaori Nazuka, Akemi Okamura",,150797338.0
2442,Naruto Shippuden the Movie: Blood Prison,"Thriller, Animation, Action, Comedy, Horror, Mystery",ja,7.2,1,48,2011-07-30,642,Masahiko Murata,"Junko Takeuchi, Mie Sonozaki, Masaki Terasoma, Chie Nakamura, Rikiya Koyama",,9100000.0
2447,Picnic at Hanging Rock,"Drama, Mystery",en,7.2,1,55,1975-09-02,776,Peter Weir,"Rachel Roberts, Vivean Gray, Helen Morse, Kirsty Child, Tony Llewellyn-Jones",,84744.0
2460,Bagdad Cafe,"Comedy, Drama",de,7.2,1,48,1987-11-12,378,Percy Adlon,"Marianne Sägebrecht, CCH Pounder, Jack Palance, Christine Kaufmann, Monica Calhoun",,3587303.0
2479,Yannick,"Comedy, Drama",fr,7.2,1,7,2023-08-02,533,Quentin Dupieux,"Raphaël Quenard, Pio Marmaï, Blanche Gardin, Sébastien Chassagne, Agnès Hurstel",,3500000.0
2512,Breakfast on Pluto,"Drama, Comedy",en,7.2,2,8,2005-11-16,379,Neil Jordan,"Cillian Murphy, Stephen Rea, Brendan Gleeson, Liam Neeson, Eva Birthistle",,3900000.0
2523,Operation Petticoat,"Comedy, War, Romance",en,7.2,2,4,1959-12-05,348,Blake Edwards,"Cary Grant, Tony Curtis, Joan O'Brien, Dina Merrill, Gene Evans",,6800000.0
2539,No,"Drama, History",es,7.2,1,58,2012-08-09,426,Pablo Larraín,"Gael García Bernal, Alfredo Castro, Néstor Cantillana, Luis Gnecco, Antonia Zegers",,2341226.0
2540,Barbara,Drama,de,7.2,1,45,2012-03-08,316,Christian Petzold,"Nina Hoss, Ronald Zehrfeld, Rainer Bock, Christina Hecke, Claudia Geisler-Bading",,6889185.0
2547,Never Rarely Sometimes Always,Drama,en,7.2,1,41,2020-03-13,509,Eliza Hittman,"Sidney Flanigan, Talia Ryder, Théodore Pellerin, Ryan Eggold, Sharon Van Etten",,407807.0
2548,Nowhere Boy,Drama,en,7.2,1,38,2009-12-25,798,Sam Taylor-Johnson,"Aaron Taylor-Johnson, Anne-Marie Duff, Kristin Scott Thomas, David Threlfall, David Morrissey",,6577779.0
2551,Mirai,"Animation, Family, Fantasy, Adventure, Drama",ja,7.2,1,38,2018-06-16,773,Mamoru Hosoda,"Moka Kamishiraishi, Haru Kuroki, Gen Hoshino, Kumiko Aso, Mitsuo Yoshihara",,29863754.0
2553,The Man Who Knew Infinity,"Drama, History",en,7.2,1,48,2016-04-08,1390,Matt Brown,"Dev Patel, Jeremy Irons, Toby Jones, Devika Bhise, Stephen Fry",,11472454.0
2583,Broker,"Drama, Comedy, Crime",ko,7.2,2,9,2022-06-08,440,Hirokazu Kore-eda,"Song Kang-ho, Gang Dong-won, Bae Doona, IU, Lee Joo-young",,18632208.0
2586,Project A,"Comedy, Action, Adventure",cn,7.2,1,44,1983-12-22,459,Jackie Chan,"Jackie Chan, Sammo Hung, Yuen Biao, Dick Wei, Mars",,18000000.0
2587,Seven Brides for Seven Brothers,"Comedy, Drama, Western",en,7.2,1,43,1954-07-22,522,Stanley Donen,"Jane Powell, Howard Keel, Jeff Richards, Russ Tamblyn, Tommy Rall",,5000000.0
2609,Project A,"Comedy, Action, Adventure",cn,7.2,1,44,1983-12-22,459,Jackie Chan,"Jackie Chan, Sammo Hung, Yuen Biao, Dick Wei, Mars",,18000000.0
2617,Boyka: Undisputed IV,"Action, Drama",en,7.2,1,27,2016-08-01,1299,Todor Chapkanov,"Scott Adkins, Teodora Duhovnikova, Alon Aboutboul, Julian Vergov, Martyn Ford",,413334.0
2678,Anthropoid,"History, Thriller, War",en,7.1,2,0,2016-08-12,996,Sean Ellis,"Jamie Dornan, Cillian Murphy, Charlotte Le Bon, Anna Geislerová, Harry Lloyd",,4600000.0
2679,Sapphire Blue,"Fantasy, Romance, Drama",de,7.1,1,56,2014-08-14,980,Felix Fuchssteiner,"Maria Ehrich, Jannis Niewöhner, Josefine Preuß, Florian Bartholomäi, Peter Simonischek",,5188128.0
2685,Candy,"Drama, Romance",en,7.1,1,56,2006-05-25,598,Neil Armfield,"Abbie Cornish, Heath Ledger, Geoffrey Rush, Tom Budge, Roberto Meza-Mont",,2105096.0
2690,Monsieur Lazhar,"Drama, Comedy",fr,7.1,1,34,2011-09-10,310,Philippe Falardeau,"Mohamed Fellag, Émilien Néron, Danielle Proulx, Sophie Nélisse, Marie-Ève Beauregard",,6581915.0
2693,Brigsby Bear,"Comedy, Drama",en,7.1,1,37,2017-07-27,370,Dave McCary,"Kyle Mooney, Mark Hamill, Jorge Lendeborg Jr., Matt Walsh, Michaela Watkins",,532669.0
2706,Once Upon a Time in China,"Action, Drama",cn,7.1,2,14,1991-08-15,412,Tsui Hark,"Jet Li, Yuen Biao, Jacky Cheung Hok-Yau, Rosamund Kwan, Kent Cheng Jak-Si",,3826459.0
2715,Reality,"Drama, Comedy",it,7.1,1,50,2012-05-04,317,Matteo Garrone,"Aniello Arena, Loredana Simioli, Nando Paone, Graziella Marina, Nello Iorio",,3350996.0
2733,Dragon Ball Z: Bojack Unbound,"Action, Animation, Science Fiction",ja,7.1,0,51,1993-07-10,559,Yoshihiro Ueda,"Masako Nozawa, Daisuke Gori, Tessyo Genda, Toshio Furukawa, Mayumi Tanaka",,20100000.0
2737,This Boy's Life,Drama,en,7.1,1,55,1993-04-09,973,Michael Caton-Jones,"Robert De Niro, Ellen Barkin, Leonardo DiCaprio, Chris Cooper, Eliza Dushku",,4104962.0
2777,The Emperor's Club,Drama,en,7.1,1,48,2002-11-22,377,Michael Hoffman,"Kevin Kline, Emile Hirsch, Embeth Davidtz, Purva Bedi, Rob Morrow",,16300000.0
2789,Magnum Force,"Drama, Crime, Action",en,7.1,2,4,1973-12-13,1043,Ted Post,"Clint Eastwood, Hal Holbrook, Mitchell Ryan, David Soul, Felton Perry",,39768000.0
2799,The Cat Returns,"Adventure, Fantasy, Animation, Drama, Family",ja,7.1,1,15,2002-07-19,2178,Hiroyuki Morita,"Chizuru Ikewaki, Yoshihiko Hakamada, Aki Maeda, Takayuki Yamada, Hitomi Sato",,54016370.0
2802,Calvary,Drama,en,7.1,1,42,2014-04-11,944,John Michael McDonagh,"Brendan Gleeson, Chris O'Dowd, Kelly Reilly, Aidan Gillen, Dylan Moran",,3593460.0
2804,The Last Unicorn,"Fantasy, Animation, Family, Adventure",en,7.1,1,32,1982-11-19,488,"Arthur Rankin, Jr.","Mia Farrow, Alan Arkin, Tammy Grimes, Jeff Bridges, Christopher Lee",,6455530.0
2813,A Hard Day,"Crime, Thriller, Mystery",ko,7.1,1,51,2014-05-29,437,Kim Seong-hun,"Lee Sun-kyun, Cho Jin-woong, Jeong Man-sik, Shin Jung-keun, Shin Dong-mi",,26488847.0
2818,Mary and The Witch's Flower,"Adventure, Animation, Family, Fantasy",ja,7.1,1,43,2017-07-08,773,Hiromasa Yonebayashi,"Yûki Amami, Ryunosuke Kamiki, Hana Sugisaki, Fumiyo Kohinata, Hikari Mitsushima",,42170089.0
2836,Five Easy Pieces,Drama,en,7.1,1,38,1970-09-12,517,Bob Rafelson,"Jack Nicholson, Karen Black, Susan Anspach, Lois Smith, Ralph Waite",,18099091.0
2842,Boy A,"Crime, Drama",en,7.1,1,46,2007-10-28,445,John Crowley,"Andrew Garfield, Katie Lyons, Peter Mullan, Shaun Evans, Siobhan Finneran",,1200398.0
2845,The Way,"Adventure, Comedy, Drama",en,7.1,2,8,2010-09-10,569,Emilio Estevez,"Martin Sheen, Emilio Estevez, Deborah Kara Unger, Yorick van Wageningen, James Nesbitt",,13900000.0
2871,Tokyo Ghoul,"Action, Drama, Thriller",ja,7.1,1,59,2017-07-16,353,Kentaro Hagiwara,"Masataka Kubota, Yoshiko Sengen, Nobuyuki Suzuki, Yo Oizumi, Yu Aoi",,5379371.0
2873,Barbie in 'A Christmas Carol',"Animation, Family",en,7.1,1,16,2008-11-03,540,William Lau,"Kelly Sheridan, Morwenna Banks, Melissa Lyons, Prudence Edwards, Leanne Araya",,4496912.0
2881,Starred Up,Drama,en,7.1,1,46,2014-03-21,927,David Mackenzie,"Jack O'Connell, Ben Mendelsohn, Rupert Friend, David Ajala, Peter Ferdinando",,54915.0
2883,Naruto Shippuden the Movie: The Lost Tower,"Adventure, Action, Animation",ja,7.1,1,25,2010-07-31,459,Masahiko Murata,"Junko Takeuchi, Kazuhiko Inoue, Toshiyuki Morikawa, Chie Nakamura, Satoshi Hino",,8500000.0
2901,To Live and Die in L.A.,"Crime, Thriller, Action",en,7.1,1,56,1985-11-01,641,William Friedkin,"William Petersen, Willem Dafoe, John Pankow, Debra Feuer, John Turturro",,17307019.0
2907,High Heels,"Drama, Comedy, Crime",es,7.1,1,54,1991-10-23,404,Pedro Almodóvar,"Victoria Abril, Marisa Paredes, Miguel Bosé, Anna Lizaran, Mayrata O'Wisiedo",,1710057.0
2915,The Nightingale,"Drama, Thriller, Western",en,7.1,2,16,2018-09-23,547,Jennifer Kent,"Aisling Franciosi, Sam Claflin, Baykali Ganambarr, Damon Herriman, Harry Greenwood",,855756.0
2919,if....,Drama,en,7.1,1,52,1968-12-19,359,Lindsay Anderson,"Malcolm McDowell, David Wood, Richard Warwick, Christine Noonan, Rupert Webster",,500000.0
2931,The Phantom of the Opera,"Drama, Horror",en,7.1,1,47,1925-09-22,340,Rupert Julian,"Lon Chaney, Norman Kerry, Mary Philbin, Arthur Edmund Carewe, Gibson Gowland",,2000000.0
2945,Reality,Comedy,fr,7.1,1,27,2015-02-18,503,Quentin Dupieux,"Alain Chabat, Jonathan Lambert, Élodie Bouchez, Kyla Kenedy, Eric Wareheim",,423619.0
2968,SLC Punk,"Comedy, Drama, Crime, Music",en,7.1,1,37,1998-09-24,360,James Merendino,"Matthew Lillard, Michael A. Goorjian, Annabeth Gish, Jennifer Lien, Christopher McDonald",,299200.0
2975,The Leisure Seeker,"Drama, Romance, Adventure",en,7.1,1,52,2018-01-03,466,Paolo Virzì,"Helen Mirren, Donald Sutherland, Christian McKay, Janel Moloney, Dana Ivey",,3009621.0
3008,The Innocents,"Drama, History",fr,7.1,1,55,2016-02-10,399,Anne Fontaine,"Lou de Laâge, Agata Buzek, Agata Kulesza, Vincent Macaigne, Joanna Kulig",,1063893.0
3010,"I'm a Cyborg, but That's OK","Drama, Comedy, Romance",ko,7.1,1,45,2006-12-07,508,Park Chan-wook,"Lim Soo-jung, Rain, Oh Dal-su, Lee Yeong-mi, Kim Chun-gi",,4354510.0
3020,The Courier,"Thriller, History, Drama",en,7.1,1,52,2020-01-24,1115,Dominic Cooke,"Benedict Cumberbatch, Merab Ninidze, Rachel Brosnahan, Jessie Buckley, Angus Wright",,26000000.0
3031,Pump Up the Volume,"Music, Drama",en,7.1,1,45,1990-08-22,348,Allan Moyle,"Christian Slater, Samantha Mathis, Annie Ross, Scott Paulin, Mimi Kennedy",,11500000.0
3043,Naruto the Movie: Guardians of the Crescent Moon Kingdom,"Adventure, Animation, Action",ja,7.1,1,35,2006-08-05,437,Toshiyuki Tsuru,"Junko Takeuchi, Chie Nakamura, Yōichi Masukawa, Kazuhiko Inoue, Akio Otsuka",,3200000.0
3044,Crows Zero,"Action, Comedy, Crime",ja,7.1,2,10,2007-10-26,341,Takashi Miike,"Shun Oguri, Kyosuke Yabe, Meisa Kuroki, Takayuki Yamada, Ken'ichi Endô",,22036607.0
3051,First Cow,"Drama, Western",en,7.1,2,2,2020-03-06,466,Kelly Reichardt,"John Magaro, Orion Lee, Toby Jones, Ewen Bremner, Scott Shepherd",,101068.0
3052,High Strung,"Music, Romance, Drama",en,7.1,1,36,2016-04-08,903,Michael Damian,"Keenan Kampa, Nicholas Galitzine, Sonoya Mizuno, Jane Seymour, Richard Southgate",,2093725.0
3067,Pokémon the Movie: I Choose You!,"Family, Animation, Adventure, Fantasy",ja,7.0,1,38,2017-07-15,619,Kunihiko Yuyama,"Rica Matsumoto, Ikue Otani, Megumi Hayashibara, Shin-ichiro Miki, Inuko Inuyama",,37552144.0
3069,365 Days,"Romance, Drama",pl,7.0,1,56,2020-02-07,8949,Barbara Białowąs,"Anna-Maria Sieklucka, Michele Morrone, Bronisław Wrocławski, Otar Saralidze, Magdalena Lamparska",,9458590.0
3076,The End of the Tour,Drama,en,7.0,1,46,2015-07-31,545,James Ponsoldt,"Jason Segel, Jesse Eisenberg, Mamie Gummer, Mickey Sumner, Johnny Otto",,3002884.0
3097,Blue Jay,"Drama, Romance",en,7.0,1,21,2016-10-07,475,Alexandre Lehmann,"Mark Duplass, Sarah Paulson, Clu Gulager, James Andrews, Harris Benbury",,21626.0
3102,Goodbye Christopher Robin,"Family, History, Drama",en,7.0,1,47,2017-09-29,822,Simon Curtis,"Domhnall Gleeson, Will Tilston, Alex Lawther, Margot Robbie, Kelly Macdonald",,7299662.0
3108,Live Flesh,"Drama, Romance, Thriller",es,7.0,1,43,1997-10-10,659,Pedro Almodóvar,"Javier Bardem, Francesca Neri, Liberto Rabal, Ángela Molina, José Sancho",,1535558.0
3117,The Last Black Man in San Francisco,Drama,en,7.0,2,1,2019-06-07,317,Joe Talbot,"Jimmie Fails, Jonathan Majors, Rob Morgan, Tichina Arnold, Mike Epps",,2975184.0
3131,The Shootist,Western,en,7.0,1,40,1976-07-21,340,Don Siegel,"John Wayne, Lauren Bacall, Ron Howard, James Stewart, Richard Boone",,13400000.0
3132,Warriors of Future,"Drama, Action, Science Fiction",zh,7.0,1,41,2022-08-05,404,Ng Yuen-fai,"Louis Koo, Sean Lau Ching-Wan, Carina Lau, Philip Keung Hiu-Man, Tse Kwan-Ho",,100730000.0
3139,And Then There Were None,"Crime, Drama, Mystery",en,7.0,1,38,1945-10-31,359,René Clair,"Barry Fitzgerald, Walter Huston, Louis Hayward, Roland Young, June Duprez",,1000000.0
3141,And Then There Were None,"Crime, Drama, Mystery",en,7.0,1,38,1945-10-31,359,René Clair,"Barry Fitzgerald, Walter Huston, Louis Hayward, Roland Young, June Duprez",,1000000.0
3147,Gunfight at the O.K. Corral,Western,en,7.0,2,2,1957-05-30,331,John Sturges,"Burt Lancaster, Kirk Douglas, Jo Van Fleet, Rhonda Fleming, John Ireland",,11750000.0
3159,A Fantastic Woman,Drama,es,7.0,1,44,2017-04-06,681,Sebastián Lelio,"Daniela Vega, Francisco Reyes, Luis Gnecco, Aline Küppenheim, Nicolás Saavedra",,1880736.0
3165,Chasing Mavericks,Drama,en,7.0,1,57,2012-10-25,554,Curtis Hanson,"Gerard Butler, Jonny Weston, Elisabeth Shue, Abigail Spencer, Leven Rambin",,7900000.0
3179,A Good Person,"Drama, Comedy",en,7.0,2,8,2023-03-23,338,Zach Braff,"Florence Pugh, Morgan Freeman, Molly Shannon, Celeste O'Connor, Zoe Lister-Jones",,2196991.0
3181,Knick Knack,"Animation, Family, Comedy",en,7.0,0,4,1989-11-23,557,John Lasseter,,,123967.0
3204,The Lover,"Drama, Romance",fr,7.0,1,55,1992-01-22,671,Jean-Jacques Annaud,"Jane March, Tony Leung Ka-fai, Frédérique Meininger, Arnaud Giovaninetti, Melvil Poupaud",,5013090.0
3207,Truman,"Drama, Comedy",es,7.0,1,45,2015-09-24,364,Cesc Gay,"Ricardo Darín, Javier Cámara, Dolores Fonzi, Eduard Fernández, Àlex Brendemühl",,9027600.0
3214,Suck Me Shakespeer,Comedy,de,7.0,1,59,2013-11-07,1642,Bora Dağtekin,"Elyas M'Barek, Karoline Herfurth, Katja Riemann, Jana Pallaske, Alwara Höfels",,77676735.0
3221,Benny & Joon,"Comedy, Drama",en,7.0,1,38,1993-04-16,747,Jeremiah S. Chechik,"Johnny Depp, Mary Stuart Masterson, Aidan Quinn, Julianne Moore, Oliver Platt",,23202734.0
3230,Planet Hulk,"Science Fiction, Animation, Action, Fantasy",en,7.0,1,21,2010-02-02,476,Sam Liu,"Rick D. Wasserman, Lisa Ann Beley, Mark Hildreth, Liam O'Brien, Kevin Michael Richardson",,7000000.0
3238,The Medium,"Horror, Thriller",th,7.0,2,11,2021-07-14,630,Banjong Pisanthanakun,"Narilya Gulmongkolpech, Sawanee Utoomma, Sirani Yankittikan, Yasaka Chaisorn, Boonsong Nakphoo",,7230000.0
3246,The Parent Trap,"Comedy, Family",en,7.0,2,9,1961-05-13,367,David Swift,"Hayley Mills, Maureen O'Hara, Brian Keith, Charles Ruggles, Cathleen Nesbitt",,29650385.0
3272,Pretty Baby,Drama,en,7.0,1,50,1978-04-05,358,Louis Malle,"Brooke Shields, Keith Carradine, Susan Sarandon, Frances Faye, Antonio Fargas",,5786368.0
3310,The Class,Drama,fr,7.0,2,8,2008-09-24,651,Laurent Cantet,"François Bégaudeau, Arthur Fogel, Damien Gomes, Esmeralda Ouertani, Rachel Regulier",,28814580.0
3328,The Addams Family 2,"Animation, Family, Comedy, Fantasy, Adventure",en,7.0,1,33,2021-10-01,1286,Conrad Vernon,"Oscar Isaac, Charlize Theron, Chloë Grace Moretz, Javon Walton, Nick Kroll",,119815153.0
3338,Dragon Ball Z: Cooler's Revenge,"Action, Animation, Science Fiction",ja,7.0,0,48,1991-07-20,668,Mitsuo Hashimoto,"Masako Nozawa, Toshio Furukawa, Mayumi Tanaka, Naoki Tatsuta, Naoko Watanabe",,16331742.0
3341,Dragon Ball Z: Cooler's Revenge,"Action, Animation, Science Fiction",ja,7.0,0,48,1991-07-20,668,Mitsuo Hashimoto,"Masako Nozawa, Toshio Furukawa, Mayumi Tanaka, Naoki Tatsuta, Naoko Watanabe",,16331742.0
3345,Timbuktu,"Drama, War",fr,7.0,1,36,2014-12-10,465,Abderrahmane Sissako,"Ibrahim Ahmed, Toulou Kiki, Layla Walet Mohamed, Abel Jafri, Kettly Noël",,1076075.0
3362,Ammonite,"Romance, Drama",en,7.0,1,58,2020-11-13,573,Francis Lee,"Kate Winslet, Saoirse Ronan, Gemma Jones, James McArdle, Alec Secăreanu",,1396905.0
3366,The Magic of Belle Isle,"Drama, Comedy",en,7.0,1,49,2012-07-06,399,Rob Reiner,"Morgan Freeman, Virginia Madsen, Madeline Carroll, Emma Fuhrmann, Nicolette Pierini",,123821.0
3409,Resistance,"War, History, Drama",en,7.0,2,0,2020-03-27,423,Jonathan Jakubowicz,"Jesse Eisenberg, Ed Harris, Clémence Poésy, Matthias Schweighöfer, Bella Ramsey",,449753.0
3417,Le Brio,"Drama, Comedy",fr,7.0,1,35,2017-11-22,877,Yvan Attal,"Daniel Auteuil, Camélia Jordana, Yasin Houicha, Nozha Khouadra, Nicolas Vaude",,10968212.0
3418,The Other Side of Hope,"Comedy, Drama",fi,7.0,1,41,2017-02-03,307,Aki Kaurismäki,"Sherwan Haji, Sakari Kuosmanen, Kaija Pakarinen, Niroz Haji, Janne Hyytiäinen",,1657449.0
3419,The Angels' Share,"Drama, Comedy",en,7.0,1,41,2012-06-01,562,Ken Loach,"Paul Brannigan, Siobhan Reilly, John Henshaw, Gary Maitland, William Ruane",,7034007.0
3425,Ruby Red,"Fantasy, Drama, Romance",de,7.0,2,2,2013-03-14,1100,Felix Fuchssteiner,"Maria Ehrich, Jannis Niewöhner, Laura Berlin, Uwe Kockisch, Josefine Preuß",,5524381.0
3462,Fear of Rain,"Thriller, Horror, Drama",en,7.0,1,49,2021-02-12,517,Castille Landon,"Madison Iseman, Israel Broussard, Katherine Heigl, Harry Connick Jr., Eugenie Bondurant",,24565.0
3473,Cashback,"Drama, Comedy, Romance",en,7.0,1,42,2007-01-17,1227,Sean Ellis,"Sean Biggerstaff, Emilia Fox, Shaun Evans, Michael Dixon, Michelle Ryan",,2300000.0
3481,The Night of the 12th,"Crime, Mystery, Drama",fr,7.0,1,54,2022-07-13,619,Dominik Moll,"Bastien Bouillon, Bouli Lanners, Anouk Grinberg, Mouna Soualem, Pauline Serieys",,3467232.0
3482,The Good Boss,"Comedy, Drama",es,7.0,2,0,2021-10-15,400,Fernando León de Aranoa,"Javier Bardem, Manolo Solo, Almudena Amor, Óscar de la Fuente, Sonia Almarcha",,365000.0
3483,"Good Luck to You, Leo Grande","Romance, Drama",en,7.0,1,37,2022-06-16,513,Sophie Hyde,"Emma Thompson, Daryl McCormack, Isabella Laughland, Les Mabaleka, Lennie Beare",,7589829.0
3525,Tinker Bell and the Pirate Fairy,"Animation, Family",en,6.9,1,18,2014-02-13,987,Peggy Holmes,"Mae Whitman, Christina Hendricks, Tom Hiddleston, Lucy Liu, Raven-Symoné",,63998725.0
