id,title,genres,language,user_score,runtime_hour,runtime_min,release_date,vote_count,director,top_billed,budget_usd,revenue_usd
1480,The Lady Vanishes,"Mystery, Thriller, Comedy",en,7.4,1,36,1938-10-07,908,Alfred Hitchcock,"Margaret Lockwood, Michael Redgrave, Paul Lukas, May Whitty, Basil Radford",,
1481,Fabrizio De André: Principe libero,"Music, History",it,7.4,3,8,2018-01-23,343,Luca Facchini,"Luca Marinelli, Ennio Fantastichini, Valentina Bellè, Elena Radonicich, Davide Iacopini",,
1482,Black Sunday,Horror,it,7.4,1,26,1960-08-11,522,Mario Bava,"Barbara Steele, John Richardson, Andrea Checchi, Ivo Garrani, Arturo Dominici",,
1486,Crush,"Comedy, Romance",en,7.4,1,32,2022-04-29,420,Sammi Cohen,"Rowan Blanchard, Auli'i Cravalho, Isabella Ferreira, Tyler Alvarez, Teala Dunn",,
1492,Lemonade Mouth,"Drama, Comedy, Music, TV Movie",en,7.4,1,53,2011-04-15,1041,Patricia Riggen,"Bridgit Mendler, Adam Hicks, Hayley Kiyoko, Naomi Scott, Blake Michael",,
1493,That Obscure Object of Desire,"Comedy, Drama, Romance",fr,7.4,1,43,1977-08-17,381,Luis Buñuel,"Fernando Rey, Carole Bouquet, Ángela Molina, Julien Bertheau, André Weber",,
1503,Justice Society: World War II,"Animation, War, Science Fiction",en,7.4,1,24,2021-04-27,550,Jeff Wamester,"Stana Katic, Matt Bomer, Chris Diamantopoulos, Darren Criss, Elysia Rotaru",,
1507,The Gospel According to Matthew,Drama,it,7.4,2,17,1965-03-03,352,Pier Paolo Pasolini,"Enrique Irazoqui, Margherita Caruso, Susanna Pasolini, Marcello Morante, Mario Socrate",,
1513,Scrooge,"Fantasy, Drama",en,7.4,1,26,1951-11-28,307,Brian Desmond Hurst,"Alastair Sim, Mervyn Johns, Glyn Dearman, George Cole, Brian Worth",,
1516,In Safe Hands,Drama,fr,7.4,1,52,2018-12-05,493,Jeanne Herry,"Sandrine Kiberlain, Gilles Lellouche, Élodie Bouchez, Olivia Côte, Clotilde Mollet",,
1517,Memories,"Fantasy, Animation, Science Fiction",ja,7.4,1,53,1995-12-23,442,Katsuhiro Otomo,"Tsutomu Isobe, Koichi Yamadera, Shozo Iizuka, Shigeru Chiba, Gara Takashima",,
1519,The Man Without a Past,"Drama, Comedy, Romance",fi,7.4,1,37,2002-03-01,357,Aki Kaurismäki,"Markku Peltola, Kati Outinen, Juhani Niemelä, Kaija Pakarinen, Sakari Kuosmanen",,
1524,Alice,"Animation, Fantasy, Adventure",cs,7.4,1,26,1988-08-03,305,Jan Švankmajer,Kristýna Kohoutová,,
1539,Stargirl,"Comedy, Drama, Romance, Family",en,7.4,1,47,2020-03-10,552,Julia Hart,"Grace VanderWaal, Graham Verchere, Karan Brar, Maximiliano Hernández, Darby Stanchfield",,
1542,Delusions of Grandeur,"Comedy, History",fr,7.4,1,48,1971-12-08,671,Gérard Oury,"Louis de Funès, Yves Montand, Alice Sapritch, Karin Schubert, Alberto de Mendoza",,
1545,A Christmas Carol,"Drama, Fantasy, TV Movie, Family",en,7.4,1,41,1984-10-09,352,Clive Donner,"George C. Scott, Roger Rees, David Warner, Susannah York, Edward Woodward",,
1561,Un Chien Andalou,"Horror, Fantasy",fr,7.4,0,16,1929-06-05,1282,Luis Buñuel,"Simone Mareuil, Pierre Batcheff, Luis Buñuel, Salvador Dalí, Robert Hommet",,
1566,Peaceful Warrior,Drama,en,7.4,2,0,2006-03-30,396,Victor Salva,"Scott Mechlowicz, Nick Nolte, Amy Smart, Tim DeKay, Ashton Holmes",,
1574,Little Tickles,"Drama, Comedy",fr,7.4,1,43,2018-11-14,334,Eric Métayer,"Andréa Bescond, Karin Viard, Clovis Cornillac, Pierre Deladonchamps, Grégory Montel",,
1589,New World,"Thriller, Crime, Drama",ko,7.4,2,14,2013-02-21,452,Park Hoon-jung,"Lee Jung-jae, Choi Min-sik, Hwang Jung-min, Park Sung-woong, Song Ji-hyo",,
1594,Hour of the Wolf,"Drama, Horror",sv,7.4,1,28,1968-02-19,489,Ingmar Bergman,"Max von Sydow, Liv Ullmann, Gertrud Fridh, Georg Rydeberg, Erland Josephson",,
1600,The Death of Superman,"Science Fiction, Animation, Action, Drama",en,7.4,1,21,2018-07-24,741,Jake Castorena,"Jerry O'Connell, Rebecca Romijn, Rainn Wilson, Rosario Dawson, Nathan Fillion",,
1603,Like Crazy,"Drama, Comedy",it,7.4,1,56,2016-05-17,867,Paolo Virzì,"Valeria Bruni Tedeschi, Micaela Ramazzotti, Valentina Carnelutti, Tommaso Ragno, Sergio Albelli",,
1605,"Batman: The Long Halloween, Part Two","Animation, Mystery, Action, Crime",en,7.4,1,27,2021-07-26,505,Chris Palmer,"Jensen Ackles, Josh Duhamel, Naya Rivera, Billy Burke, Titus Welliver",,
1613,His Girl Friday,"Comedy, Romance",en,7.4,1,32,1940-01-18,820,Howard Hawks,"Cary Grant, Rosalind Russell, Ralph Bellamy, Gene Lockhart, Helen Mack",,
1622,Then Came You,"Comedy, Drama",en,7.4,1,37,2018-12-05,473,Peter Hutchings,"Maisie Williams, Asa Butterfield, Nina Dobrev, Tyler Hoechlin, David Koechner",,
1626,The Mad Adventures of Rabbi Jacob,Comedy,fr,7.4,1,40,1973-10-17,963,Gérard Oury,"Louis de Funès, Suzy Delair, Marcel Dalio, Claude Giraud, Renzo Montagnani",,
1630,Red Desert,Drama,it,7.4,1,57,1964-09-04,445,Michelangelo Antonioni,"Monica Vitti, Richard Harris, Carlo Chionetti, Xenia Valderi, Rita Renoir",,
1631,The Lion in Winter,"Drama, History",en,7.4,2,14,1968-10-30,339,Anthony Harvey,"Peter O'Toole, Katharine Hepburn, Anthony Hopkins, John Castle, Nigel Terry",,
1633,The Peanut Butter Falcon,"Adventure, Comedy, Drama",en,7.4,1,37,2019-08-09,1374,Tyler Nilson,"Shia LaBeouf, Zack Gottsagen, Dakota Johnson, Thomas Haden Church, John Hawkes",,
1639,Scooby-Doo! in Where's My Mummy?,"Mystery, Animation, Family, Adventure, Comedy, Fantasy",en,7.4,1,15,2005-05-13,392,Joe Sichta,"Casey Kasem, Frank Welker, Mindy Cohn, Grey DeLisle, Christine Baranski",,
1643,Futurama: Bender's Big Score,"Animation, Comedy, Science Fiction, TV Movie",en,7.4,1,29,2007-11-27,674,Dwayne Carey-Hill,"Billy West, Katey Sagal, John DiMaggio, Phil LaMarr, Lauren Tom",,
1647,Waiting for Bojangles,"Drama, Comedy, Romance",fr,7.4,2,4,2021-10-13,313,Régis Roinsard,"Virginie Efira, Romain Duris, Grégory Gadebois, Solan Machado-Graner, Éliza Maillot",,
1648,Monster Pets: A Hotel Transylvania Short,"Animation, Comedy, Fantasy",en,7.4,0,6,2021-04-02,395,Jennifer Kluska,"Brian Hull, Jennifer Kluska, Derek Drymon, Genndy Tartakovsky, Jon Olson",,
1657,Happy as Lazzaro,"Drama, Fantasy",it,7.4,2,8,2018-05-31,686,Alice Rohrwacher,"Adriano Tardiolo, Agnese Graziani, Luca Chikovani, Alba Rohrwacher, Sergi López",,
1662,Justice League: Doom,"Action, Animation, Science Fiction",en,7.4,1,17,2012-02-28,852,Lauren Montgomery,"Kevin Conroy, Tim Daly, Susan Eisenberg, Michael Rosenbaum, Carl Lumbly",,
1664,Injustice,"Animation, Science Fiction, Fantasy, Action",en,7.4,1,18,2021-10-09,770,Matt Peters,"Justin Hartley, Anson Mount, Laura Bailey, Janet Varney, Zach Callison",,
1668,Nowhere,"Thriller, Drama",es,7.4,1,49,2023-09-29,1336,Albert Pintó,"Anna Castillo, Tamar Novas, Irina Bravo, Victoria Teijeiro, Lucia Soria",,
1676,Drunken Master,"Action, Comedy",cn,7.4,1,51,1978-10-05,937,Yuen Wo-Ping,"Jackie Chan, Yuen Siu-Tien, Hwang Jang-Lee, Lam Kau, Linda Lin Ying",,
1678,The One and Only Ivan,"Family, Comedy, Drama",en,7.4,1,33,2020-08-21,579,Thea Sharrock,"Bryan Cranston, Sam Rockwell, Brooklynn Prince, Angelina Jolie, Danny DeVito",,
1679,Barbie and the Diamond Castle,"Animation, Family",en,7.4,1,18,2008-09-03,823,Gino Nichele,"Kelly Sheridan, Melissa Lyons, Maryke Hendrikse, Cassidy Ladden, Nicole Oliver",,
1683,Johnny Guitar,"Western, Drama, Romance",en,7.4,1,50,1954-05-26,410,Nicholas Ray,"Joan Crawford, Sterling Hayden, Mercedes McCambridge, Ernest Borgnine, John Carradine",,
1687,Mon Oncle,Comedy,fr,7.4,1,58,1958-05-10,538,Jacques Tati,"Jacques Tati, Jean-Pierre Zola, Adrienne Servantie, Lucien Frégis, Betty Schneider",,
1688,South Park: Post COVID: The Return of COVID,"Animation, Comedy, TV Movie",en,7.4,1,2,2021-12-16,401,Trey Parker,"Trey Parker, Matt Stone, April Stewart, Kimberly Brooks, Mona Marshall",,
1694,Enola Holmes 2,"Adventure, Mystery, Crime",en,7.4,2,11,2022-11-30,1401,Harry Bradbeer,"Millie Bobby Brown, Henry Cavill, David Thewlis, Louis Partridge, Susan Wokoma",,
1696,"Maggie Simpson in ""Playdate with Destiny""","Animation, Comedy, Family, Romance",en,7.4,0,4,2020-02-29,350,David Silverman,Chris Edgerly,,
1698,I Can Quit Whenever I Want 3: Ad Honorem,"Action, Comedy",it,7.4,1,37,2017-11-30,957,Sydney Sibilia,"Edoardo Leo, Valerio Aprea, Paolo Calabresi, Libero De Rienzo, Stefano Fresi",,
1699,I Am a Hero,"Action, Horror, Drama",ja,7.4,2,6,2016-04-23,418,Shinsuke Sato,"Yo Oizumi, Kasumi Arimura, Masami Nagasawa, Hisashi Yoshizawa, Yoshinori Okada",,
1703,Through My Window,"Romance, Drama, Comedy",es,7.4,1,52,2022-02-04,3095,Marçal Forés,"Clara Galle, Julio Peña, Guillermo Lasheras, Natalia Azahara, Hugo Arbues",,
1704,Scooby-Doo! and the Witch's Ghost,"Animation, Comedy, Mystery, Family, Fantasy",en,7.4,1,10,1999-10-05,430,Jim Stenstrum,"Scott Innes, Mary Kay Bergman, Frank Welker, B.J. Ward, Tim Curry",,
1705,Ghost in the Shell 2.0,"Action, Animation, Drama, Crime, Mystery, Science Fiction, Thriller",ja,7.4,1,25,2008-07-12,400,Mamoru Oshii,"Atsuko Tanaka, Akio Otsuka, Koichi Yamadera, Tamio Ohki, Tessyo Genda",,
1712,Through the Fire,Drama,fr,7.4,1,56,2018-11-28,667,Frédéric Tellier,"Pierre Niney, Anaïs Demoustier, Vincent Rottiers, Chloé Stefani, Sami Bouajila",,
1722,Scooby-Doo! WrestleMania Mystery,"Animation, Comedy, Family, Mystery",en,7.4,1,24,2014-03-11,313,Brandon Vietti,"Frank Welker, Matthew Lillard, Grey DeLisle, Mindy Cohn, April Jeanette Mendez",,
1723,Caro diario,"Comedy, Drama",it,7.4,1,41,1993-10-12,464,Nanni Moretti,"Nanni Moretti, Renato Carpentieri, Antonio Neiwiller, Claudia Della Seta, Lorenzo Alessandri",,
1724,Rudolph the Red-Nosed Reindeer,"Animation, Family, TV Movie",en,7.4,0,52,1964-12-06,566,Larry Roemer,"Burl Ives, Billie Mae Richards, Larry D. Mann, Stan Francis, Paul Kligman",,
1733,Ghostland,"Horror, Mystery, Thriller",en,7.4,1,31,2018-03-14,2382,Pascal Laugier,"Crystal Reed, Mylène Farmer, Anastasia Phillips, Emilia Jones, Taylor Hickson",,
1740,Teen Titans: The Judas Contract,"Science Fiction, Animation, Action",en,7.4,1,24,2017-03-31,691,Sam Liu,"Stuart Allan, Jake T. Austin, Taissa Farmiga, Christina Ricci, Brandon Soo Hoo",,
1743,Belle de Jour,"Drama, Romance",fr,7.4,1,41,1967-05-24,878,Luis Buñuel,"Catherine Deneuve, Jean Sorel, Michel Piccoli, Geneviève Page, Pierre Clémenti",,
1744,Sissi,"Comedy, Drama, Romance",de,7.4,1,42,1955-12-22,467,Ernst Marischka,"Romy Schneider, Karlheinz Böhm, Magda Schneider, Uta Franz, Gustav Knuth",,
1746,The Collini Case,"Drama, Thriller",de,7.4,1,58,2019-04-18,383,Marco Kreuzpaintner,"Elyas M'Barek, Heiner Lauterbach, Alexandra Maria Lara, Jannis Niewöhner, Rainer Bock",,
1751,I Can Quit Whenever I Want 2: Masterclass,"Action, Comedy, Crime",it,7.4,1,53,2017-02-02,1209,Sydney Sibilia,"Edoardo Leo, Valerio Aprea, Stefano Fresi, Paolo Calabresi, Libero De Rienzo",,
1757,2 Hearts,"Romance, Drama",en,7.4,1,40,2020-10-16,572,Lance Hool,"Jacob Elordi, Adan Canto, Tiera Skovbye, Radha Mitchell, Kari Matchett",,
1769,The In Between,"Romance, Science Fiction, Drama",en,7.4,1,56,2022-02-11,706,Arie Posin,"Joey King, Kyle Allen, Kim Dickens, John Ortiz, Celeste O'Connor",,
1770,Descendants 2,"Family, Fantasy, TV Movie, Adventure",en,7.4,1,51,2017-07-21,1647,Kenny Ortega,"Dove Cameron, Cameron Boyce, Sofia Carson, Booboo Stewart, Mitchell Hope",,
1772,The Woman in the Window,"Thriller, Crime, Drama",en,7.4,1,39,1944-10-25,335,Fritz Lang,"Edward G. Robinson, Joan Bennett, Raymond Massey, Edmund Breon, Dan Duryea",,
1773,The Umbrellas of Cherbourg,"Drama, Romance",fr,7.4,1,32,1964-02-19,758,Jacques Demy,"Catherine Deneuve, Nino Castelnuovo, Anne Vernon, Mireille Perrey, Marc Michel",,
1782,The In Between,"Romance, Science Fiction, Drama",en,7.4,1,56,2022-02-11,706,Arie Posin,"Joey King, Kyle Allen, Kim Dickens, John Ortiz, Celeste O'Connor",,
1783,The Hating Game,"Drama, Comedy, Romance",en,7.4,1,42,2021-12-09,1028,Peter Hutchings,"Lucy Hale, Austin Stowell, Corbin Bernsen, Sakina Jaffrey, Damon Daunno",,
1784,Once in a Lifetime,Drama,fr,7.4,1,45,2014-12-03,314,Marie-Castille Mention-Schaar,"Ariane Ascaride, Ahmed Dramé, Noémie Merlant, Geneviève Mnich, Stéphane Bak",,
1786,Bubble,"Animation, Adventure, Science Fiction, Fantasy",ja,7.4,1,41,2022-02-14,412,Tetsuro Araki,"Jun Shison, Riria., Alice Hirose, Mamoru Miyano, Yuki Kaji",,
1787,Dragon Ball: The Path to Power,"Animation, Adventure, Fantasy",ja,7.4,1,20,1996-03-04,349,Shigeyasu Yamauchi,"Masako Nozawa, Hiromi Tsuru, Toru Furuya, Naoki Tatsuta, Naoko Watanabe",,
1791,Just Another Christmas,"Comedy, Family, Drama",pt,7.4,1,41,2020-12-03,405,Roberto Santucci,"Leandro Hassum, Elisa Pinheiro, Arianne Botelho, Miguel Rômulo, Louise Cardoso",,
1793,A Hero,Drama,fa,7.4,2,7,2021-12-15,316,Asghar Farhadi,"Amir Jadidi, Mohsen Tanabandeh, Fereshteh Sadr Orafaee, Maryam Shahdaie, Sahar Goldoost",,
1799,The Sea Beast,"Animation, Adventure, Action, Family, Fantasy",en,7.4,1,59,2022-06-24,1445,Chris Williams,"Karl Urban, Zaris-Angel Hator, Jared Harris, Marianne Jean-Baptiste, Benjamin Plessala",,
1804,Uncle Frank,Drama,en,7.4,1,35,2020-11-25,399,Alan Ball,"Paul Bettany, Sophia Lillis, Peter Macdissi, Steve Zahn, Stephen Root",,
1807,The 39 Steps,"Mystery, Thriller",en,7.4,1,26,1935-06-06,932,Alfred Hitchcock,"Robert Donat, Madeleine Carroll, Lucie Mannheim, Godfrey Tearle, Peggy Ashcroft",,
1815,Down by Law,"Crime, Drama, Comedy",en,7.4,1,46,1986-09-20,727,Jim Jarmusch,"Tom Waits, John Lurie, Roberto Benigni, Nicoletta Braschi, Ellen Barkin",,
1820,My Father's Glory,"Adventure, Drama",fr,7.4,1,45,1990-08-29,300,Yves Robert,"Philippe Caubère, Nathalie Roussel, Didier Pain, Thérèse Liotard, Julien Ciamaca",,
1822,Santa Claus Is a Stinker,Comedy,fr,7.4,1,28,1982-08-25,965,Jean-Marie Poiré,"Gérard Jugnot, Thierry Lhermitte, Anémone, Christian Clavier, Marie-Anne Chazel",,
1830,Chemical Hearts,"Drama, Romance",en,7.3,1,33,2020-08-21,1106,Richard Tanne,"Austin Abrams, Lili Reinhart, Sarah Jones, Bruce Altman, Adhir Kalyan",,
1834,Blindspotting,"Comedy, Crime, Drama",en,7.3,1,35,2018-07-20,654,Carlos López Estrada,"Daveed Diggs, Rafael Casal, Janina Gavankar, Jasmine Cephas Jones, Ethan Embry",,
1845,The Yellow Sea,"Drama, Thriller, Crime",ko,7.3,2,21,2010-12-22,494,Na Hong-jin,"Ha Jung-woo, Kim Yun-seok, Cho Seong-ha, Lee Cheol-min, Kwak Do-won",,
1848,Jerry & Marge Go Large,"Comedy, Drama",en,7.3,1,36,2022-10-20,332,David Frankel,"Bryan Cranston, Annette Bening, Rainn Wilson, Larry Wilmore, Michael McKean",,
1861,Patema Inverted,"Animation, Science Fiction, Adventure, Drama",ja,7.3,1,38,2013-11-09,401,Yasuhiro Yoshiura,"Yukiyo Fujii, Nobuhiko Okamoto, Takaya Hashi, Shintarou Oohata, Shinya Fukumatsu",,
1863,The Enigma of Kaspar Hauser,"Drama, History",de,7.3,1,49,1974-11-01,318,Werner Herzog,"Bruno S., Walter Ladengast, Brigitte Mira, Willy Semmelrogge, Kidlat Tahimik",,
1865,Unlocked,Thriller,ko,7.3,1,57,2023-02-17,311,Kim Tae-joon,"Chun Woo-hee, Yim Si-wan, Kim Hee-won, Park Ho-san, Kim Ye-won",,
1867,"Bianco, rosso e Verdone",Comedy,it,7.3,1,50,1981-02-20,707,Carlo Verdone,"Carlo Verdone, Irina Sanpiter, Elena Fabrizi, Angelo Infanti, Milena Vukotić",,
1868,French Fried Vacation 2,Comedy,fr,7.3,1,27,1979-11-22,1188,Patrice Leconte,"Thierry Lhermitte, Michel Blanc, Christian Clavier, Gérard Jugnot, Josiane Balasko",,
1873,Horse Fever,Comedy,it,7.3,1,30,1976-10-29,354,Steno,"Gigi Proietti, Enrico Montesano, Catherine Spaak, Mario Carotenuto, Francesco De Rosa",,
1874,Scooby-Doo! and the Reluctant Werewolf,"Animation, Family, TV Movie, Mystery, Comedy",en,7.3,1,32,1988-11-13,310,Ray Patterson,"Casey Kasem, Don Messick, B.J. Ward, Hamilton Camp, Pat Musick",,
1876,God's Crooked Lines,"Drama, Mystery, Thriller",es,7.3,2,35,2022-10-06,658,Oriol Paulo,"Bárbara Lennie, Eduard Fernández, Loreto Mauleón, Javier Beltrán, Pablo Derqui",,
1881,The Killers,"Crime, Mystery, Thriller",en,7.3,1,43,1946-08-30,378,Robert Siodmak,"Edmond O'Brien, Burt Lancaster, Ava Gardner, Albert Dekker, Sam Levene",,
1882,Johnny Stecchino,Comedy,it,7.3,1,55,1991-10-24,1007,Roberto Benigni,"Roberto Benigni, Nicoletta Braschi, Paolo Bonacelli, Franco Volpi, Ivano Marescotti",,
1888,G.O.R.A.,"Adventure, Comedy, Science Fiction",tr,7.3,2,7,2004-11-12,316,Ömer Faruk Sorak,"Cem Yılmaz, Özge Özberk, Özkan Uğur, Ozan Güven, Rasim Öztekin",,
1889,The Bandit,"Crime, Drama, Thriller",tr,7.3,2,8,1996-11-29,309,Yavuz Turgul,"Şener Şen, Uğur Yücel, Sermin Hürmeriç, Yeşim Salkım, Kamran Usluer",,
1890,Undisputed II: Last Man Standing,"Action, Crime, Thriller",en,7.3,1,33,2006-04-11,790,Isaac Florentine,"Michael Jai White, Scott Adkins, Ben Cross, Eli Danker, Mark Ivanir",,
1892,Oscar,Comedy,fr,7.3,1,25,1967-10-11,483,Édouard Molinaro,"Louis de Funès, Claude Rich, Agathe Natanson, Claude Gensac, Sylvia Saurel",,
1894,A Dog's Life,Comedy,en,7.3,0,34,1918-04-14,317,Charlie Chaplin,"Charlie Chaplin, Dave Anderson, Bert Appling, Albert Austin, Henry Bergman",,
1896,Chocolate,"Action, Crime",th,7.3,1,33,2008-02-06,499,Prachya Pinkaew,"JeeJa Yanin, Hiroshi Abe, Pongpat Wachirabunjong, Taphon Phopwandee, Ammara Siripong",,
1900,The Blue Angel,Drama,de,7.3,1,48,1930-04-01,306,Josef von Sternberg,"Emil Jannings, Marlene Dietrich, Kurt Gerron, Rosa Valetti, Hans Albers",,
1902,Blood and Black Lace,"Horror, Thriller, Mystery",it,7.3,1,28,1964-04-10,410,Mario Bava,"Cameron Mitchell, Eva Bartok, Thomas Reiner, Ariana Gorini, Dante DiPaolo",,
1908,Red Dog,"Drama, Comedy, Family",en,7.3,1,32,2011-08-04,393,Kriv Stenders,"Josh Lucas, Rachael Taylor, Rohan Nichol, Luke Ford, Arthur Angel",,
1910,The Magnificent Ambersons,"Drama, Romance",en,7.3,1,28,1942-07-10,423,Orson Welles,"Joseph Cotten, Dolores Costello, Anne Baxter, Tim Holt, Agnes Moorehead",,
1915,The Mafia Kills Only in Summer,"Romance, Comedy, Crime, Drama",it,7.3,1,30,2013-11-28,1100,Pif,"Pif, Cristiana Capotondi, Rosario Lisma, Barbara Tabita, Alex Bisconti",,
1920,Don't Torture a Duckling,Horror,it,7.3,1,45,1972-09-29,363,Lucio Fulci,"Florinda Bolkan, Barbara Bouchet, Tomas Milian, Irene Papas, Marc Porel",,
1921,Daisies,"Comedy, Drama",cs,7.3,1,16,1966-12-30,362,Věra Chytilová,"Jitka Cerhová, Ivana Karbanová, Helena Anýžová, Julius Albert, Jan Klusák",,
1925,Belladonna of Sadness,"Animation, Drama, Fantasy",ja,7.3,1,26,1973-06-30,309,Eiichi Yamamoto,"Aiko Nagayama, Tatsuya Nakadai, Takao Ito, Masaya Takahashi, Shigako Shimegi",,
1940,Scooby-Doo! and the Loch Ness Monster,"Family, Adventure, Animation, Comedy, Fantasy, Mystery",en,7.3,1,14,2004-05-20,418,Scott Jeralds,"Frank Welker, Casey Kasem, Mindy Cohn, Grey DeLisle, Michael Bell",,
1949,The Guilty,"Thriller, Drama, Crime",da,7.3,1,26,2018-02-22,1652,Gustav Möller,"Jakob Cedergren, Jessica Dinnage, Omar Shargawi, Johan Olsen, Jacob Ulrik Lohmann",,
1955,Christiane F.,Drama,de,7.3,2,11,1981-04-02,1304,Uli Edel,"Eberhard Auriga, Natja Brunckhorst, Peggy Bussieck, Lothar Chamski, Uwe Diderich",,
1960,Elisa & Marcela,"Drama, Romance",es,7.3,1,58,2019-05-24,378,Isabel Coixet,"Natalia de Molina, Greta Fernández, Sara Casasnovas, Tamar Novas, María Pujalte",,
1963,Tinker Bell and the Legend of the NeverBeast,"Adventure, Animation, Family",en,7.3,1,17,2014-12-12,1067,Steve Loter,"Ginnifer Goodwin, Mae Whitman, Rosario Dawson, Lucy Liu, Raven-Symoné",,
1964,What's in a Name,"Comedy, Drama",fr,7.3,1,49,2012-04-25,1669,Alexandre de La Patellière,"Patrick Bruel, Valérie Benguigui, Charles Berling, Guillaume de Tonquédec, Judith El Zein",,
1966,Hello World,"Animation, Romance, Science Fiction",ja,7.3,1,38,2019-09-20,361,Tomohiko Ito,"Takumi Kitamura, Tori Matsuzaka, Minami Hamabe, Haruka Fukuhara, Minako Kotobuki",,
1969,The Twelve Tasks of Asterix,"Family, Animation, Comedy, Adventure",fr,7.3,1,22,1976-06-26,1216,Henri Gruel,"Roger Carel, Jacques Morel, Pierre Tornade, Henri Labussière, Jean Martinelli",,
1974,Funny Games,"Drama, Horror, Thriller",de,7.3,1,49,1997-08-23,1806,Michael Haneke,"Susanne Lothar, Ulrich Mühe, Arno Frisch, Frank Giering, Stefan Clapczynski",,
1978,Vivo,"Animation, Family, Comedy",en,7.3,1,43,2021-07-30,697,Kirk DeMicco,"Lin-Manuel Miranda, Ynairaly Simo, Zoe Saldaña, Juan de Marcos González, Brian Tyree Henry",,
1983,Jack-Jack Attack,"Adventure, Animation, Family",en,7.3,0,5,2005-03-15,925,Brad Bird,"Bret Parker, Bud Luckey, Eli Fucile, Jason Lee",,
1985,The Hidden Face,"Thriller, Mystery",es,7.3,1,32,2011-09-16,1029,Andrés Baiz,"Quim Gutiérrez, Martina García, Clara Lago, Alexandra Stewart, María Soledad Rodríguez",,
1986,Batman Beyond: Return of the Joker,"Animation, Family, Action, Science Fiction",en,7.3,1,17,2000-12-12,1101,Curt Geda,"Will Friedle, Kevin Conroy, Mark Hamill, Angie Harmon, Dean Stockwell",,
1990,Summer with Monika,"Drama, Romance",sv,7.3,1,38,1953-02-09,344,Ingmar Bergman,"Harriet Andersson, Lars Ekborg, Dagmar Ebbesen, Åke Fridell, Naemi Briese",,
1991,Naked,"Drama, Comedy",en,7.3,2,11,1993-11-05,544,Mike Leigh,"David Thewlis, Lesley Sharp, Katrin Cartlidge, Greg Cruttwell, Claire Skinner",,
1996,House,"Comedy, Fantasy, Horror",ja,7.3,1,28,1977-08-26,649,Nobuhiko Obayashi,"Kimiko Ikegami, Kumiko Ohba, Ai Matsubara, Miki Jinbo, Eriko Tanaka",,
2001,Vagabond,Drama,fr,7.3,1,45,1985-12-04,303,Agnès Varda,"Sandrine Bonnaire, Macha Méril, Yolande Moreau, Stéphane Freiss, Setti Ramdane",,
2002,Moxie,"Comedy, Drama, Music",en,7.3,1,51,2021-03-03,788,Amy Poehler,"Hadley Robinson, Lauren Tsai, Alycia Pascual-Peña, Nico Hiraga, Sabrina Haskett",,
2005,Duck Soup,"Comedy, War",en,7.3,1,9,1933-11-12,758,Leo McCarey,"Groucho Marx, Harpo Marx, Chico Marx, Zeppo Marx, Margaret Dumont",,
2011,Head Full of Honey,"Comedy, Drama",de,7.3,2,19,2014-12-25,346,Til Schweiger,"Dieter Hallervorden, Emma Schweiger, Til Schweiger, Jan Josef Liefers, Jeanette Hain",,
2017,A Matter of Loaf and Death,"Family, Animation, Comedy",en,7.3,0,30,2008-12-03,514,Nick Park,"Peter Sallis, Sally Lindsay, Melissa Collier, Sarah Laborde, Geraldine McEwan",,
2018,Knife in the Water,"Drama, Thriller",pl,7.3,1,34,1962-03-09,426,Roman Polanski,"Leon Niemczyk, Jolanta Umecka, Zygmunt Malanowicz, Roman Polanski, Anna Ciepielewska",,
2024,Shadows in Paradise,"Comedy, Drama, Romance",fi,7.3,1,14,1986-10-17,394,Aki Kaurismäki,"Matti Pellonpää, Kati Outinen, Sakari Kuosmanen, Esko Nikkari, Kylli Köngäs",,
2026,Kiss and Cry,"Romance, Drama, Music",en,7.3,1,35,2017-02-10,406,Sean Cisterna,"Sarah Fisher, Luke Bilyk, Chantal Kreviazuk, Sergio Di Zio, Zoë Belkin",,
2029,Snake in the Eagle's Shadow,"Action, Comedy",cn,7.3,1,38,1978-03-01,310,Yuen Wo-Ping,"Jackie Chan, Yuen Siu-Tien, Hwang Jang-Lee, Dean Shek, Roy Horan",,
2031,Justice League: Crisis on Two Earths,"Action, Adventure, Animation, Science Fiction",en,7.3,1,15,2010-02-23,698,Sam Liu,"William Baldwin, James Woods, Mark Harmon, Gina Torres, Vanessa Marshall",,
2033,Scooby-Doo! and the Cyber Chase,"Animation, Adventure, Comedy",en,7.3,1,13,2001-10-09,513,Jim Stenstrum,"Scott Innes, Frank Welker, Grey DeLisle, B.J. Ward, Mikey Kelley",,
2039,Pickpocket,"Crime, Drama",fr,7.3,1,15,1959-12-16,503,Robert Bresson,"Martin LaSalle, Marika Green, Jean Pélégri, Dolly Scal, Pierre Leymarie",,
2045,The Fundamentals of Caring,"Comedy, Drama",en,7.3,1,37,2016-06-16,2145,Rob Burnett,"Paul Rudd, Craig Roberts, Selena Gomez, Jennifer Ehle, Megan Ferguson",,
2055,Barbie and the Three Musketeers,"Animation, Family",en,7.3,1,21,2009-09-15,672,William Lau,"Kelly Sheridan, Tim Curry, Kira Tozer, Willow Johnson, Dorla Bell",,
